stock_code,date,price,wisdom_buy,wisdom_sell,smart_money_signal,ma5,ma10,ma20,volume_ratio,combined_signal,stock_name
591,2025-07-09,4.58,0.0,0.0,0.0,4.522,4.458,4.399,1.8693540901934065,hold,太阳能
603228,2025-07-09,50.27,0.0,0.0,0.0,47.306,43.497,37.69199999999999,1.3663239456728784,hold,景旺电子
600663,2025-07-09,9.07,0.0,0.0,0.0,8.988000000000001,8.940000000000001,9.0625,0.5922389508864642,hold,陆家嘴
2155,2025-07-09,17.6,0.0,0.0,0.0,17.913999999999998,17.932,18.1235,0.810073166270789,hold,湖南黄金
600109,2025-07-09,9.02,0.0,0.0,0.0,8.858,8.754,8.5705,1.8000652813630729,hold,国金证券
2926,2025-07-09,9.18,0.0,0.0,0.0,9.254000000000001,9.134,8.848,0.8363306007750558,hold,华西证券
2340,2025-07-09,6.29,0.0,0.0,0.0,6.318,6.296,6.22,0.9560531889838766,hold,格林美
603939,2025-07-09,24.44,0.0,0.0,0.0,24.740000000000002,24.46,24.201,0.6869495333398138,hold,益丰药房
2261,2025-07-09,29.94,0.0,0.0,0.0,30.03,30.428000000000004,30.140500000000003,0.7340593782380962,hold,拓维信息
600909,2025-07-09,5.94,0.0,0.0,0.0,5.8759999999999994,5.858,5.731,1.0492492786819587,hold,华安证券
688676,2025-07-09,34.83,0.0,0.0,0.0,33.984,33.563,32.794500000000006,1.3864719861872217,hold,金盘科技
601921,2025-07-09,8.15,1.0,1.0,1.0,8.016,8.016,7.969500000000001,1.361107347312083,strong_buy,浙版传媒
600170,2025-07-09,2.42,0.0,0.0,1.0,2.408,2.403,2.393,2.054998636031184,buy,上海建工
600848,2025-07-09,9.15,0.0,0.0,1.0,9.122,9.106,9.061499999999999,0.8596307524943152,buy,上海临港
603486,2025-07-09,58.2,0.0,0.0,1.0,56.806,56.636,55.16850000000001,2.180883359050832,buy,科沃斯
600528,2025-07-09,7.5,0.0,0.0,1.0,7.44,7.412999999999999,7.354499999999999,1.5871499366690296,buy,中铁工业
2340,2025-07-09,6.29,0.0,0.0,0.0,6.318,6.296,6.220000000000001,0.9560531889838766,hold,格林美
603379,2025-07-09,46.2,0.0,0.0,0.0,47.848,47.91,47.596500000000006,1.8473011626710567,hold,三美股份
300803,2025-07-09,78.8,0.0,0.0,0.0,78.574,78.97,70.9475,1.0616481773405566,hold,指南针
300888,2025-07-09,39.91,0.0,0.0,0.0,40.224000000000004,40.43,41.875,0.6160491062754103,hold,稳健医疗
600271,2025-07-09,9.1,0.0,0.0,0.0,9.065999999999999,9.113,8.9845,0.9267479269271063,hold,航天信息
601162,2025-07-09,4.89,0.0,0.0,0.0,4.8420000000000005,4.835,4.4655000000000005,1.1268937326020294,hold,天风证券
688235,2025-07-09,226.46,0.0,0.0,0.0,227.098,233.373,243.10100000000003,1.0602782548421799,hold,百济神州
600985,2025-07-09,11.54,0.0,0.0,0.0,11.506,11.434,11.486500000000001,0.8271912291698698,hold,淮北矿业
600764,2025-07-09,33.4,0.0,0.0,0.0,33.148,33.58,31.607,0.9793912286112335,hold,中国海防
932,2025-07-09,5.18,0.0,0.0,0.0,5.093999999999999,4.777,4.5805,0.8109425761450277,hold,华菱钢铁
601880,2025-07-09,1.53,0.0,0.0,0.0,1.518,1.51,1.498,0.6081129653633952,hold,辽港股份
600879,2025-07-09,10.07,0.0,0.0,0.0,10.118,10.094,9.638,0.655029764696361,hold,航天电子
300474,2025-07-09,70.92,0.0,0.0,0.0,71.3,71.808,71.2505,0.586909500623311,hold,景嘉微
600535,2025-07-09,15.86,0.0,0.0,0.0,15.867999999999999,15.771,15.751,0.6752813566227021,hold,天士力
300496,2025-07-09,55.1,0.0,0.0,0.0,55.081999999999994,55.773,55.266000000000005,1.0019250538674207,hold,中科创达
2318,2025-07-09,23.45,0.0,0.0,0.0,23.577999999999996,23.489,23.631999999999998,0.6581428222651241,hold,久立特材
600098,2025-07-09,6.61,0.0,0.0,0.0,6.504,6.403999999999999,6.3655,0.992870743778984,hold,广州发展
300144,2025-07-09,8.51,0.0,0.0,0.0,8.488000000000001,8.501000000000001,8.519,0.9216333574286558,hold,宋城演艺
3035,2025-07-09,4.8,0.0,0.0,0.0,4.754,4.681,4.659000000000001,1.2744809108187949,hold,南网能源
300024,2025-07-09,16.71,0.0,0.0,0.0,16.654000000000003,16.781,16.621000000000002,0.9971702162380432,hold,机器人
603556,2025-07-09,25.68,0.0,0.0,0.0,25.578,25.403,25.2625,1.2951944502484178,hold,海兴电力
300285,2025-07-09,18.0,0.0,0.0,0.0,17.464,17.344,16.933,1.3445406682622338,hold,国瓷材料
2281,2025-07-09,47.12,0.0,0.0,0.0,47.144000000000005,47.753,46.2105,1.037730813001255,hold,光迅科技
601233,2025-07-09,10.82,0.0,0.0,0.0,10.888,10.749,10.6375,0.93088879339581,hold,桐昆股份
601216,2025-07-09,5.47,0.0,0.0,0.0,5.465999999999999,5.476,5.4399999999999995,0.5424036559143992,hold,君正集团
688278,2025-07-09,69.95,0.0,0.0,0.0,70.88000000000001,71.62700000000001,71.355,0.46322607273824074,hold,特宝生物
601231,2025-07-09,14.38,0.0,0.0,0.0,14.508000000000001,14.49,14.335999999999999,0.7911311800498134,hold,环旭电子
300373,2025-07-09,51.24,0.0,0.0,0.0,50.798,51.224000000000004,50.4745,0.629032887293723,hold,扬杰科技
60,2025-07-09,4.64,0.0,0.0,0.0,4.67,4.635,4.5415,1.0860217521872693,hold,中金岭南
603885,2025-07-09,12.83,0.0,0.0,0.0,12.932000000000002,13.190000000000001,13.318999999999999,1.5975442288324302,hold,吉祥航空
3022,2025-07-09,15.9,0.0,0.0,0.0,15.780000000000001,15.796000000000001,15.510000000000002,1.0072027716137237,hold,联泓新科
2966,2025-07-09,9.25,0.0,0.0,0.0,9.285999999999998,9.187000000000001,8.9085,0.589195243627092,hold,苏州银行
2409,2025-07-09,53.77,0.0,0.0,0.0,53.715999999999994,53.926,53.0985,1.4483648165099443,hold,雅克科技
300346,2025-07-09,30.97,0.0,0.0,0.0,31.218,31.371,30.9625,0.8135041963382429,hold,南大光电
2262,2025-07-09,21.1,0.0,0.0,0.0,21.198,21.081,21.1585,1.0001986024549263,hold,恩华药业
600096,2025-07-09,22.39,0.0,0.0,0.0,22.38,22.268,22.346,0.6771072987385539,hold,云天化
2670,2025-07-09,14.52,0.0,0.0,0.0,14.628,15.015,13.743500000000001,0.9155665840418921,hold,国盛金控
688188,2025-07-09,129.31,0.0,0.0,0.0,130.376,130.594,133.42849999999999,0.67790648251738,hold,柏楚电子
300001,2025-07-09,23.82,0.0,0.0,0.0,23.784,23.679,23.1025,0.9435767960762614,hold,特锐德
600511,2025-07-09,29.06,0.0,0.0,0.0,29.042,29.066000000000003,29.062,0.8645960851622349,hold,国药股份
600754,2025-07-09,22.21,0.0,0.0,0.0,22.15,22.279,22.2615,0.9200122617817593,hold,锦江酒店
739,2025-07-09,14.27,0.0,0.0,0.0,14.341999999999999,14.204999999999998,14.198500000000001,0.7533531611772913,hold,普洛药业
600909,2025-07-09,5.94,0.0,0.0,0.0,5.876,5.8580000000000005,5.731,1.0492492786819587,hold,华安证券
688819,2025-07-09,27.07,0.0,0.0,0.0,27.065999999999995,27.183999999999997,26.615,0.6841787158863731,hold,天能股份
9,2025-07-09,8.77,0.0,0.0,-1.0,8.904,8.938,8.5925,0.687787626570926,sell,中国宝安
415,2025-07-09,3.48,1.0,1.0,1.0,3.3980000000000006,3.367,3.286,1.79468802594276,strong_buy,渤海租赁
600928,2025-07-09,4.17,1.0,1.0,1.0,4.095999999999999,4.042,4.0085,1.0550392872401326,strong_buy,西安银行
600562,2025-07-09,30.71,1.0,1.0,1.0,30.298000000000002,30.18,29.961000000000002,0.6433675706791356,strong_buy,国睿科技
623,2025-07-09,17.05,1.0,1.0,1.0,16.878,16.777,16.528,1.464750509688445,strong_buy,吉林敖东
2821,2025-07-09,88.27,1.0,1.0,1.0,88.126,87.286,86.604,0.9158657627006399,strong_buy,凯莱英
3031,2025-07-09,52.73,1.0,1.0,1.0,52.14399999999999,51.80800000000001,49.2305,1.6419911791382698,strong_buy,中瓷电子
600977,2025-07-09,11.39,0.0,0.0,1.0,11.126000000000001,10.892,10.747,2.1854231022533908,buy,中国电影
543,2025-07-09,7.39,0.0,0.0,1.0,7.282000000000001,7.156000000000001,7.113499999999999,1.5161395435874832,buy,皖能电力
688153,2025-07-09,31.5,0.0,0.0,1.0,30.663999999999998,30.623,30.0015,1.9745273316984417,buy,唯捷创芯
601098,2025-07-09,13.84,0.0,0.0,1.0,13.422,13.298999999999998,13.241499999999998,1.228554002621247,buy,中南传媒
601016,2025-07-09,3.01,0.0,0.0,1.0,2.976,2.942,2.9114999999999998,1.5694148120913392,buy,节能风电
2299,2025-07-09,16.06,0.0,0.0,1.0,15.148000000000001,14.775,14.616,4.526297327798117,buy,圣农发展
601162,2025-07-09,4.89,0.0,0.0,0.0,4.8420000000000005,4.835,4.4655000000000005,1.1268937326020294,hold,天风证券
600271,2025-07-09,9.1,0.0,0.0,0.0,9.065999999999999,9.113,8.9845,0.9267479269271063,hold,航天信息
601880,2025-07-09,1.53,0.0,0.0,0.0,1.518,1.51,1.498,0.6081129653633952,hold,辽港股份
2439,2025-07-09,15.76,0.0,0.0,0.0,15.64,15.724,15.458499999999997,1.133490335961775,hold,启明星辰
605358,2025-07-09,23.19,0.0,0.0,0.0,23.05,23.103,22.86,0.7884785992249891,hold,立昂微
600109,2025-07-09,9.02,0.0,0.0,0.0,8.858,8.754000000000001,8.5705,1.8000652813630729,hold,国金证券
2312,2025-07-09,11.29,0.0,0.0,0.0,11.324000000000002,11.372,11.3985,0.4499490399174389,hold,川发龙蟒
601866,2025-07-09,2.47,0.0,0.0,0.0,2.476,2.479,2.484,0.8505111946202186,hold,中远海发
301498,2025-07-09,108.0,0.0,0.0,0.0,108.828,109.75999999999999,110.59100000000001,0.8963967747354276,hold,乖宝宠物
603568,2025-07-09,19.25,0.0,0.0,0.0,19.232,19.153,19.107,0.6625612653328518,hold,伟明环保
600435,2025-07-09,14.41,0.0,0.0,0.0,14.146,14.389,13.079500000000001,1.2693818764230946,hold,北方导航
2185,2025-07-09,9.76,0.0,0.0,0.0,9.9,9.95,9.421000000000001,0.8231499418294567,hold,华天科技
878,2025-07-09,12.71,0.0,0.0,0.0,12.87,12.800999999999998,12.3565,1.6221814859567947,hold,云南铜业
603156,2025-07-09,21.14,0.0,0.0,0.0,21.131999999999998,21.213,21.4215,0.9920932105479056,hold,养元饮品
600032,2025-07-09,7.8,0.0,0.0,0.0,7.728,7.65,7.572999999999999,1.5253663121633292,hold,浙江新能
688122,2025-07-09,50.31,0.0,0.0,0.0,50.519999999999996,50.874,49.591499999999996,0.6761312226252532,hold,西部超导
39,2025-07-09,8.04,0.0,0.0,0.0,8.052,8.004999999999999,7.9030000000000005,0.6958395494732428,hold,中集集团
688249,2025-07-09,19.93,0.0,0.0,0.0,19.934,20.005000000000003,19.9565,0.5811330472921737,hold,晶合集成
600096,2025-07-09,22.39,0.0,0.0,0.0,22.38,22.268,22.346,0.6771072987385539,hold,云天化
300395,2025-07-09,51.3,0.0,0.0,0.0,50.35,49.984,47.317,1.1877976560497918,hold,菲利华
601577,2025-07-09,10.57,0.0,0.0,0.0,10.424,10.267999999999999,10.172500000000001,0.8010226364219118,hold,长沙银行
300207,2025-07-09,19.51,0.0,0.0,0.0,19.68,19.781,19.2665,0.804237048672786,hold,欣旺达
688100,2025-07-09,35.55,0.0,0.0,0.0,35.605999999999995,35.654,34.4995,0.6540293934445548,hold,威胜信息
600373,2025-07-09,10.27,0.0,0.0,0.0,10.172,10.199,10.22,1.9963634009850593,hold,中文传媒
688017,2025-07-09,118.09,0.0,0.0,0.0,118.232,120.745,120.85149999999999,1.5471520626107558,hold,绿的谐波
959,2025-07-09,3.96,0.0,0.0,0.0,3.97,3.7359999999999998,3.56,1.0076087356305474,hold,首钢股份
600295,2025-07-09,9.01,0.0,0.0,0.0,8.914,8.828,8.7875,0.9549144746643287,hold,鄂尔多斯
66,2025-07-09,14.33,0.0,0.0,0.0,14.372,14.494,14.431999999999999,0.7180621583449689,hold,中国长城
601966,2025-07-09,14.85,0.0,0.0,0.0,14.838,14.713999999999999,14.603,1.3254585545412665,hold,玲珑轮胎
301536,2025-07-09,56.91,0.0,0.0,0.0,56.984,58.017999999999994,58.8285,0.45175292019149854,hold,星宸科技
600521,2025-07-09,20.9,0.0,0.0,0.0,21.838,20.348000000000003,19.878999999999998,1.2411450526077537,hold,华海药业
688235,2025-07-09,226.46,0.0,0.0,0.0,227.098,233.373,243.10100000000003,1.0602782548421799,hold,百济神州
601228,2025-07-09,3.28,0.0,0.0,0.0,3.2920000000000003,3.2699999999999996,3.239,1.1804087081762682,hold,广州港
688318,2025-07-09,107.42,0.0,0.0,0.0,107.00399999999999,110.607,106.8065,0.8741790018365715,hold,财富趋势
600968,2025-07-09,4.16,0.0,0.0,0.0,4.136,4.117,4.093999999999999,0.4210930068859125,hold,海油发展
539,2025-07-09,4.92,0.0,0.0,0.0,4.864,4.720000000000001,4.667,1.680598124964857,hold,粤电力A
2850,2025-07-09,110.89,0.0,0.0,0.0,110.16600000000001,110.21700000000001,110.37899999999999,0.5956162642947903,hold,科达利
300957,2025-07-09,44.34,0.0,0.0,0.0,44.028000000000006,44.053,44.4085,0.991046478892286,hold,贝泰妮
423,2025-07-09,51.0,0.0,0.0,0.0,51.184000000000005,51.593,52.126,1.3092437579132041,hold,东阿阿胶
600155,2025-07-09,7.04,0.0,0.0,0.0,6.928,6.945,6.837999999999999,1.5061015553765391,hold,华创云信
600298,2025-07-09,34.25,0.0,0.0,0.0,34.629999999999995,34.804,34.956500000000005,1.4767751126660897,hold,安琪酵母
601568,2025-07-09,4.22,0.0,0.0,0.0,4.172,4.1240000000000006,4.0905000000000005,0.9148694674197421,hold,北元集团
600663,2025-07-09,9.07,0.0,0.0,0.0,8.988000000000001,8.940000000000001,9.0625,0.5922389508864642,hold,陆家嘴
601636,2025-07-09,5.62,0.0,0.0,0.0,5.564,5.337,5.1674999999999995,1.5544722735081042,hold,旗滨集团
2670,2025-07-09,14.52,0.0,0.0,0.0,14.628,15.015,13.743500000000001,0.9155665840418921,hold,国盛金控
2738,2025-07-09,32.75,0.0,0.0,0.0,33.15,32.379999999999995,31.1005,0.9721704146243271,hold,中矿资源
883,2025-07-09,4.6,0.0,0.0,0.0,4.588,4.555000000000001,4.529,1.6087466431597692,hold,湖北能源
600985,2025-07-09,11.54,0.0,0.0,0.0,11.506,11.434,11.486500000000001,0.8271912291698698,hold,淮北矿业
528,2025-07-09,9.93,0.0,0.0,0.0,9.886000000000001,9.751999999999999,9.593,1.0309765043903074,hold,柳工
932,2025-07-09,5.18,0.0,0.0,0.0,5.093999999999999,4.777,4.5805,0.8109425761450277,hold,华菱钢铁
2044,2025-07-09,5.03,0.0,0.0,0.0,5.026,5.086,5.0565,0.7739114761559064,hold,美年健康
600392,2025-07-09,12.97,0.0,0.0,0.0,12.913999999999998,12.943999999999999,13.097,0.6610222850238101,hold,盛和资源
603728,2025-07-09,54.44,0.0,0.0,0.0,54.757999999999996,55.895999999999994,55.697,1.2995031463349451,hold,鸣志电器
600816,2025-07-09,2.99,0.0,0.0,0.0,2.916,2.928,2.8185,1.6703324358070624,hold,建元信托
600873,2025-07-09,10.81,0.0,0.0,0.0,11.004000000000001,10.896,10.83,1.1244641101625363,hold,梅花生物
831,2025-07-09,34.96,0.0,0.0,0.0,35.262,35.352999999999994,35.3515,0.6628482193918427,hold,中国稀土
300735,2025-07-09,24.78,0.0,0.0,0.0,24.802,24.823999999999998,24.5855,1.0424821455959137,hold,光弘科技
2851,2025-07-09,50.45,0.0,0.0,0.0,50.018,49.607,48.442,0.7875286994082273,hold,麦格米特
2465,2025-07-09,12.96,0.0,0.0,0.0,13.088,13.305000000000001,13.085500000000001,0.7205396260485619,hold,海格通信
600754,2025-07-09,22.21,0.0,0.0,0.0,22.15,22.279,22.2615,0.9200122617817593,hold,锦江酒店
2155,2025-07-09,17.6,0.0,0.0,0.0,17.914,17.932,18.1235,0.810073166270789,hold,湖南黄金
2294,2025-07-09,45.29,0.0,0.0,0.0,46.32,46.985,48.35850000000001,0.7764754116940933,hold,信立泰
601231,2025-07-09,14.38,0.0,0.0,0.0,14.508000000000001,14.49,14.335999999999999,0.7911311800498134,hold,环旭电子
2410,2025-07-09,13.42,0.0,0.0,0.0,13.216,13.229,13.315999999999999,1.5823511371233596,hold,广联达
688563,2025-07-09,55.74,0.0,0.0,0.0,55.641999999999996,55.918000000000006,55.13100000000001,0.70437501897562,hold,航材股份
300346,2025-07-09,30.97,0.0,0.0,0.0,31.218,31.371,30.9625,0.8135041963382429,hold,南大光电
688520,2025-07-09,77.0,0.0,0.0,0.0,79.426,69.797,59.6635,1.2382295871503626,hold,神州细胞
600862,2025-07-09,25.63,0.0,0.0,0.0,25.374000000000002,25.279,24.297,0.8969873448063103,hold,中航高科
591,2025-07-09,4.58,0.0,0.0,0.0,4.522,4.458,4.399,1.8693540901934065,hold,太阳能
2273,2025-07-09,19.87,0.0,0.0,0.0,20.01,19.916,19.674500000000002,0.6650395538149494,hold,水晶光电
600871,2025-07-09,1.96,0.0,0.0,0.0,1.9579999999999997,1.955,1.987,0.5049189954230482,hold,石化油服
601933,2025-07-09,4.79,0.0,0.0,0.0,4.79,4.821,4.836,0.9327814546771768,hold,永辉超市
300558,2025-07-09,58.03,0.0,0.0,0.0,57.46,57.66700000000001,57.919,0.9249812459290696,hold,贝达药业
300676,2025-07-09,49.44,0.0,0.0,0.0,49.236000000000004,49.313,49.316500000000005,1.040995801723503,hold,华大基因
601990,2025-07-09,8.09,0.0,0.0,0.0,8.072,8.084,7.993,0.8953018510948555,hold,南京证券
600352,2025-07-09,10.35,0.0,0.0,0.0,10.278,10.237,10.238,0.6490952749287664,hold,浙江龙盛
600867,2025-07-09,7.88,0.0,0.0,0.0,7.9959999999999996,8.055,7.827500000000001,1.0547481427105632,hold,通化东宝
